idx,name,n,capacity,bks_cost,bks_routes,ref_ok
2879,XML100_1345_18,100,874.0,8819.0,6,1
2880,XML100_1345_19,100,974.0,9586.0,6,1
2881,XML100_1345_20,100,821.0,10814.0,7,1
2882,XML100_1345_21,100,924.0,12212.0,6,1
2883,XML100_1345_22,100,1257.0,9223.0,5,1
2884,XML100_1345_23,100,1201.0,10377.0,5,1
2885,XML100_1345_24,100,1106.0,10235.0,5,1
2886,XML100_1345_25,100,851.0,11213.0,6,1
2887,XML100_1345_26,100,1036.0,9562.0,5,1
2888,XML100_1345_27,100,1132.0,10023.0,5,1
2889,XML100_1346_01,100,1320.0,9846.0,4,1
2890,XML100_1346_02,100,1647.0,7700.0,3,1
2891,XML100_1346_03,100,2225.0,7703.0,3,1
2892,XML100_1346_04,100,1983.0,7944.0,3,1
2893,XML100_1346_05,100,2417.0,7939.0,3,1
2894,XML100_1346_06,100,2620.0,7896.0,3,1
2895,XML100_1346_07,100,1425.0,9134.0,4,1
2896,XML100_1346_08,100,1653.0,9534.0,4,1
2897,XML100_1346_09,100,1692.0,8601.0,4,1
2898,XML100_1346_10,100,1492.0,8236.0,4,1
2899,XML100_1346_11,100,2449.0,8063.0,3,1
2900,XML100_1346_12,100,2450.0,8122.0,3,1
2901,XML100_1346_13,100,1872.0,8148.0,3,1
2902,XML100_1346_14,100,1944.0,7906.0,3,1
2903,XML100_1346_15,100,1616.0,8173.0,3,1
2904,XML100_1346_16,100,2292.0,8228.0,3,1
2905,XML100_1346_17,100,2173.0,7258.0,3,1
2906,XML100_1346_18,100,1522.0,9906.0,4,1
2907,XML100_1346_19,100,2509.0,8489.0,3,1
2908,XML100_1346_20,100,2255.0,8147.0,3,1
2909,XML100_1346_21,100,2402.0,8037.0,3,1
2910,XML100_1346_22,100,2258.0,7911.0,3,1
2911,XML100_1346_23,100,1283.0,8963.0,4,1
2912,XML100_1346_24,100,1508.0,8781.0,4,1
2913,XML100_1346_25,100,2165.0,7445.0,3,1
2914,XML100_1346_26,100,1922.0,8193.0,3,1
2915,XML100_1346_27,100,1302.0,9217.0,4,1
2916,XML100_1351_01,100,363.0,29019.0,21,1
2917,XML100_1351_02,100,235.0,34605.0,33,1
2918,XML100_1351_03,100,291.0,26203.0,27,1
2919,XML100_1351_04,100,366.0,19489.0,22,1
2920,XML100_1351_05,100,307.0,42562.0,25,1
2921,XML100_1351_06,100,237.0,30822.0,34,1
2922,XML100_1351_07,100,325.0,24708.0,24,1
2923,XML100_1351_08,100,350.0,30922.0,22,1
2924,XML100_1351_09,100,362.0,31106.0,22,1
2925,XML100_1351_10,100,376.0,26690.0,21,1
2926,XML100_1351_11,100,362.0,34811.0,22,1
2927,XML100_1351_12,100,309.0,36162.0,25,1
2928,XML100_1351_13,100,352.0,39856.0,22,1
2929,XML100_1351_14,100,350.0,21631.0,22,1
2930,XML100_1351_15,100,281.0,26891.0,28,1
2931,XML100_1351_16,100,229.0,31822.0,34,1
2932,XML100_1351_17,100,337.0,24268.0,24,1
2933,XML100_1351_18,100,365.0,27066.0,22,1
2934,XML100_1351_19,100,288.0,21125.0,27,1
2935,XML100_1351_20,100,293.0,28372.0,28,1
2936,XML100_1351_21,100,309.0,34043.0,26,1
2937,XML100_1351_22,100,267.0,27677.0,30,1
2938,XML100_1351_23,100,316.0,30533.0,25,1
2939,XML100_1351_24,100,381.0,20923.0,21,1
2940,XML100_1351_25,100,306.0,22670.0,27,1
2941,XML100_1351_26,100,288.0,39194.0,29,1
2942,XML100_1351_27,100,318.0,33385.0,25,1
2943,XML100_1352_01,100,570.0,17248.0,14,1
2944,XML100_1352_02,100,447.0,30388.0,18,1
2945,XML100_1352_03,100,430.0,26356.0,18,1
2946,XML100_1352_04,100,471.0,15350.0,17,1
2947,XML100_1352_05,100,591.0,14711.0,13,1
2948,XML100_1352_06,100,469.0,24250.0,17,1
2949,XML100_1352_07,100,606.0,21517.0,13,1
2950,XML100_1352_08,100,535.0,20810.0,15,1
2951,XML100_1352_09,100,592.0,14725.0,14,1
2952,XML100_1352_10,100,515.0,18159.0,16,1
2953,XML100_1352_11,100,503.0,17406.0,15,1
2954,XML100_1352_12,100,505.0,24135.0,15,1
2955,XML100_1352_13,100,434.0,23187.0,18,1
2956,XML100_1352_14,100,422.0,30946.0,19,1
2957,XML100_1352_15,100,525.0,16351.0,15,1
2958,XML100_1352_16,100,397.0,19456.0,21,1
2959,XML100_1352_17,100,473.0,23187.0,17,1
2960,XML100_1352_18,100,452.0,26761.0,17,1
2961,XML100_1352_19,100,425.0,26395.0,19,1
2962,XML100_1352_20,100,559.0,19451.0,14,1
2963,XML100_1352_21,100,380.0,25644.0,21,1
2964,XML100_1352_22,100,556.0,19580.0,14,1
2965,XML100_1352_23,100,488.0,26335.0,16,1
2966,XML100_1352_24,100,596.0,16249.0,13,1
2967,XML100_1352_25,100,464.0,15560.0,16,1
2968,XML100_1352_26,100,533.0,20918.0,14,1
2969,XML100_1352_27,100,497.0,16538.0,15,1
2970,XML100_1353_01,100,868.0,16678.0,9,1
2971,XML100_1353_02,100,630.0,14876.0,13,1
2972,XML100_1353_03,100,820.0,14778.0,10,1
2973,XML100_1353_04,100,828.0,14476.0,10,1
2974,XML100_1353_05,100,781.0,18259.0,10,1
2975,XML100_1353_06,100,743.0,12676.0,11,1
2976,XML100_1353_07,100,757.0,12586.0,10,1
2977,XML100_1353_08,100,638.0,18095.0,12,1
2978,XML100_1353_09,100,750.0,15701.0,10,1
2979,XML100_1353_10,100,770.0,14047.0,10,1
2980,XML100_1353_11,100,730.0,16488.0,10,1
2981,XML100_1353_12,100,689.0,17718.0,11,1
2982,XML100_1353_13,100,685.0,17682.0,11,1
2983,XML100_1353_14,100,800.0,15109.0,10,1
2984,XML100_1353_15,100,727.0,16150.0,11,1
2985,XML100_1353_16,100,786.0,12697.0,10,1
2986,XML100_1353_17,100,728.0,18958.0,11,1
2987,XML100_1353_18,100,642.0,17607.0,13,1
2988,XML100_1353_19,100,764.0,15685.0,10,1
2989,XML100_1353_20,100,783.0,12053.0,10,1
2990,XML100_1353_21,100,736.0,14229.0,11,1
2991,XML100_1353_22,100,716.0,17465.0,10,1
2992,XML100_1353_23,100,854.0,12061.0,9,1
2993,XML100_1353_24,100,671.0,20999.0,11,1
2994,XML100_1353_25,100,617.0,14742.0,13,1
2995,XML100_1353_26,100,629.0,17667.0,13,1
2996,XML100_1353_27,100,663.0,14706.0,12,1
2997,XML100_1354_01,100,1175.0,12309.0,7,1
2998,XML100_1354_02,100,974.0,14469.0,8,1
2999,XML100_1354_03,100,1023.0,11769.0,8,1
3000,XML100_1354_04,100,998.0,11349.0,8,1
3001,XML100_1354_05,100,1048.0,12832.0,7,1
3002,XML100_1354_06,100,1099.0,10953.0,7,1
3003,XML100_1354_07,100,965.0,13793.0,8,1
3004,XML100_1354_08,100,1188.0,10590.0,7,1
3005,XML100_1354_09,100,1116.0,11387.0,7,1
3006,XML100_1354_10,100,1045.0,12665.0,8,1
3007,XML100_1354_11,100,903.0,13668.0,9,1
3008,XML100_1354_12,100,1014.0,13149.0,8,1
3009,XML100_1354_13,100,1072.0,11696.0,8,1
3010,XML100_1354_14,100,1079.0,12118.0,7,1
3011,XML100_1354_15,100,1119.0,12501.0,7,1
3012,XML100_1354_16,100,1136.0,12797.0,7,1
3013,XML100_1354_17,100,1063.0,11086.0,8,1
3014,XML100_1354_18,100,1094.0,12829.0,7,1
3015,XML100_1354_19,100,1003.0,15857.0,8,1
3016,XML100_1354_20,100,906.0,14618.0,9,1
3017,XML100_1354_21,100,968.0,14102.0,8,1
3018,XML100_1354_22,100,1123.0,11921.0,7,1
3019,XML100_1354_23,100,986.0,14158.0,8,1
3020,XML100_1354_24,100,1164.0,13053.0,7,1
3021,XML100_1354_25,100,1177.0,11040.0,7,1
3022,XML100_1354_26,100,992.0,11569.0,8,1
3023,XML100_1354_27,100,916.0,13138.0,9,1
3024,XML100_1355_01,100,1739.0,8327.0,5,1
3025,XML100_1355_02,100,1850.0,10265.0,5,1
3026,XML100_1355_03,100,1781.0,10307.0,5,1
3027,XML100_1355_04,100,1604.0,9981.0,5,1
3028,XML100_1355_05,100,1744.0,9905.0,5,1
3029,XML100_1355_06,100,1715.0,10232.0,5,1
3030,XML100_1355_07,100,1482.0,11168.0,6,1
3031,XML100_1355_08,100,1431.0,10591.0,6,1
3032,XML100_1355_09,100,1548.0,10513.0,5,1
3033,XML100_1355_10,100,1800.0,8862.0,5,1
3034,XML100_1355_11,100,1386.0,11526.0,6,1
3035,XML100_1355_12,100,1836.0,9105.0,5,1
3036,XML100_1355_13,100,1247.0,9991.0,6,1
3037,XML100_1355_14,100,1591.0,10401.0,5,1
3038,XML100_1355_15,100,1813.0,9076.0,5,1
3039,XML100_1355_16,100,1834.0,10263.0,5,1
3040,XML100_1355_17,100,1225.0,9233.0,7,1
3041,XML100_1355_18,100,1457.0,8963.0,5,1
3042,XML100_1355_19,100,1818.0,8841.0,5,1
3043,XML100_1355_20,100,1677.0,9986.0,5,1
3044,XML100_1355_21,100,1379.0,10517.0,6,1
3045,XML100_1355_22,100,1783.0,9232.0,5,1
3046,XML100_1355_23,100,1782.0,9670.0,5,1
3047,XML100_1355_24,100,1343.0,11600.0,6,1
3048,XML100_1355_25,100,1656.0,8761.0,5,1
3049,XML100_1355_26,100,1397.0,10050.0,6,1
3050,XML100_1355_27,100,1700.0,11567.0,5,1
3051,XML100_1356_01,100,2253.0,8444.0,4,1
3052,XML100_1356_02,100,2859.0,8940.0,3,1
3053,XML100_1356_03,100,3185.0,8053.0,3,1
3054,XML100_1356_04,100,3404.0,8609.0,3,1
3055,XML100_1356_05,100,2029.0,8487.0,4,1
3056,XML100_1356_06,100,2805.0,8412.0,3,1
3057,XML100_1356_07,100,3156.0,7804.0,3,1
3058,XML100_1356_08,100,3021.0,8426.0,3,1
3059,XML100_1356_09,100,2826.0,7790.0,3,1
3060,XML100_1356_10,100,2943.0,8319.0,3,1
3061,XML100_1356_11,100,3511.0,7847.0,3,1
3062,XML100_1356_12,100,3392.0,8564.0,3,1
3063,XML100_1356_13,100,2351.0,8388.0,4,1
3064,XML100_1356_14,100,3490.0,7820.0,3,1
3065,XML100_1356_15,100,2030.0,8371.0,4,1
3066,XML100_1356_16,100,3185.0,8198.0,3,0
3067,XML100_1356_17,100,2585.0,7625.0,3,1
3068,XML100_1356_18,100,2678.0,8634.0,3,1
3069,XML100_1356_19,100,3357.0,8064.0,3,1
3070,XML100_1356_20,100,3129.0,7736.0,3,1
3071,XML100_1356_21,100,3356.0,7680.0,3,1
3072,XML100_1356_22,100,3049.0,7203.0,3,1
3073,XML100_1356_23,100,2032.0,8869.0,4,1
3074,XML100_1356_24,100,3236.0,7928.0,3,1
3075,XML100_1356_25,100,3065.0,7604.0,3,1
3076,XML100_1356_26,100,2585.0,8069.0,3,1
3077,XML100_1356_27,100,2629.0,8851.0,3,1
3078,XML100_1361_01,100,170.0,40908.0,29,1
3079,XML100_1361_02,100,157.0,40595.0,34,1
3080,XML100_1361_03,100,246.0,30218.0,22,1
3081,XML100_1361_04,100,269.0,37030.0,22,1
3082,XML100_1361_05,100,215.0,27372.0,26,1
3083,XML100_1361_06,100,208.0,31358.0,23,1
3084,XML100_1361_07,100,135.0,54150.0,32,1
3085,XML100_1361_08,100,150.0,38452.0,34,1
3086,XML100_1361_09,100,163.0,40236.0,34,1
3087,XML100_1361_10,100,214.0,23709.0,23,1
3088,XML100_1361_11,100,181.0,27065.0,32,1
3089,XML100_1361_12,100,222.0,25397.0,22,1
3090,XML100_1361_13,100,192.0,27650.0,22,1
3091,XML100_1361_14,100,161.0,35880.0,31,0
3092,XML100_1361_15,100,231.0,23898.0,24,1
3093,XML100_1361_16,100,172.0,33805.0,28,1
3094,XML100_1361_17,100,151.0,27180.0,26,1
3095,XML100_1361_18,100,200.0,29834.0,27,1
3096,XML100_1361_19,100,224.0,24144.0,22,1
3097,XML100_1361_20,100,253.0,24552.0,21,1
3098,XML100_1361_21,100,216.0,27645.0,27,1
3099,XML100_1361_22,100,249.0,26951.0,23,1
3100,XML100_1361_23,100,213.0,28004.0,28,1
3101,XML100_1361_24,100,201.0,27429.0,25,1
3102,XML100_1361_25,100,247.0,25304.0,21,1
3103,XML100_1361_26,100,152.0,32240.0,26,1
3104,XML100_1361_27,100,178.0,47352.0,31,1
3105,XML100_1362_01,100,331.0,31158.0,20,1
3106,XML100_1362_02,100,251.0,21435.0,16,1
3107,XML100_1362_03,100,341.0,21906.0,16,1
3108,XML100_1362_04,100,336.0,14558.0,14,1
3109,XML100_1362_05,100,262.0,23060.0,20,1
3110,XML100_1362_06,100,296.0,33660.0,20,1
3111,XML100_1362_07,100,280.0,21209.0,16,1
3112,XML100_1362_08,100,327.0,18451.0,18,1
3113,XML100_1362_09,100,278.0,17295.0,16,1
3114,XML100_1362_10,100,335.0,18047.0,15,1
3115,XML100_1362_11,100,249.0,27660.0,18,1
3116,XML100_1362_12,100,263.0,20254.0,20,1
3117,XML100_1362_13,100,395.0,17546.0,14,1
3118,XML100_1362_14,100,199.0,18891.0,20,1
3119,XML100_1362_15,100,293.0,19896.0,17,1
3120,XML100_1362_16,100,427.0,15006.0,13,1
3121,XML100_1362_17,100,304.0,20537.0,16,1
3122,XML100_1362_18,100,337.0,23653.0,16,1
3123,XML100_1362_19,100,474.0,12733.0,14,1
3124,XML100_1362_20,100,355.0,17077.0,17,1
3125,XML100_1362_21,100,433.0,13412.0,14,1
3126,XML100_1362_22,100,306.0,21273.0,15,1
3127,XML100_1362_23,100,317.0,15733.0,16,1
3128,XML100_1362_24,100,207.0,26753.0,20,1
3129,XML100_1362_25,100,382.0,19599.0,14,1
3130,XML100_1362_26,100,414.0,18458.0,13,1
3131,XML100_1362_27,100,336.0,28543.0,18,1
3132,XML100_1363_01,100,408.0,13502.0,11,1
3133,XML100_1363_02,100,415.0,16164.0,13,1
3134,XML100_1363_03,100,577.0,12902.0,10,1
3135,XML100_1363_04,100,451.0,18960.0,11,1
3136,XML100_1363_05,100,529.0,14286.0,9,1
3137,XML100_1363_06,100,463.0,12537.0,11,1
3138,XML100_1363_07,100,359.0,15310.0,13,1
3139,XML100_1363_08,100,552.0,19809.0,10,1
3140,XML100_1363_09,100,518.0,16429.0,12,1
3141,XML100_1363_10,100,405.0,16322.0,11,1
3142,XML100_1363_11,100,602.0,12207.0,10,1
3143,XML100_1363_12,100,559.0,16910.0,10,1
3144,XML100_1363_13,100,490.0,12966.0,11,1
3145,XML100_1363_14,100,461.0,13033.0,10,1
3146,XML100_1363_15,100,490.0,12097.0,10,1
3147,XML100_1363_16,100,450.0,14995.0,12,1
3148,XML100_1363_17,100,464.0,13944.0,12,1
3149,XML100_1363_18,100,444.0,15994.0,10,1
3150,XML100_1363_19,100,585.0,13617.0,9,1
3151,XML100_1363_20,100,453.0,16843.0,12,1
3152,XML100_1363_21,100,617.0,13287.0,10,1
3153,XML100_1363_22,100,372.0,16508.0,12,1
3154,XML100_1363_23,100,505.0,11975.0,9,1
3155,XML100_1363_24,100,452.0,18643.0,11,1
3156,XML100_1363_25,100,487.0,13771.0,10,1
3157,XML100_1363_26,100,542.0,18854.0,11,1
3158,XML100_1363_27,100,628.0,13958.0,9,1
3159,XML100_1364_01,100,587.0,14304.0,9,1
3160,XML100_1364_02,100,846.0,13715.0,8,1
3161,XML100_1364_03,100,654.0,13203.0,9,1
3162,XML100_1364_04,100,734.0,11320.0,7,1
3163,XML100_1364_05,100,770.0,11731.0,7,1
3164,XML100_1364_06,100,547.0,14206.0,9,1
3165,XML100_1364_07,100,841.0,11811.0,7,1
3166,XML100_1364_08,100,954.0,12805.0,7,1
3167,XML100_1364_09,100,690.0,12460.0,8,1
3168,XML100_1364_10,100,846.0,13559.0,7,1
3169,XML100_1364_11,100,646.0,13832.0,8,1
3170,XML100_1364_12,100,664.0,10731.0,7,1
3171,XML100_1364_13,100,706.0,11936.0,7,1
3172,XML100_1364_14,100,560.0,14126.0,8,1
3173,XML100_1364_15,100,663.0,10849.0,8,1
3174,XML100_1364_16,100,739.0,14373.0,7,1
3175,XML100_1364_17,100,676.0,11596.0,9,1
3176,XML100_1364_18,100,689.0,10165.0,8,1
3177,XML100_1364_19,100,773.0,12780.0,7,1
3178,XML100_1364_20,100,570.0,13111.0,7,1
3179,XML100_1364_21,100,680.0,13947.0,8,1
3180,XML100_1364_22,100,613.0,13531.0,8,1
3181,XML100_1364_23,100,632.0,13037.0,8,1
3182,XML100_1364_24,100,510.0,14222.0,8,1
3183,XML100_1364_25,100,626.0,11685.0,8,1
3184,XML100_1364_26,100,790.0,10897.0,8,1
3185,XML100_1364_27,100,684.0,13262.0,8,1
3186,XML100_1365_01,100,1031.0,11261.0,5,1
3187,XML100_1365_02,100,1316.0,8884.0,5,1
3188,XML100_1365_03,100,1108.0,8622.0,5,1
3189,XML100_1365_04,100,1303.0,9849.0,5,1
3190,XML100_1365_05,100,964.0,9835.0,6,1
3191,XML100_1365_06,100,1127.0,9133.0,5,1
3192,XML100_1365_07,100,889.0,10144.0,5,1
3193,XML100_1365_08,100,1490.0,7742.0,5,1
3194,XML100_1365_09,100,1141.0,10460.0,5,1
3195,XML100_1365_10,100,1025.0,9030.0,5,1
3196,XML100_1365_11,100,821.0,9371.0,5,1
3197,XML100_1365_12,100,923.0,10682.0,7,1
3198,XML100_1365_13,100,1002.0,10787.0,7,1
3199,XML100_1365_14,100,872.0,9855.0,5,1
3200,XML100_1365_15,100,870.0,10884.0,6,1
3201,XML100_1365_16,100,816.0,9935.0,6,1
3202,XML100_1365_17,100,1276.0,11527.0,5,1
3203,XML100_1365_18,100,1055.0,11010.0,5,1
3204,XML100_1365_19,100,1035.0,9267.0,5,1
3205,XML100_1365_20,100,756.0,12111.0,6,1
3206,XML100_1365_21,100,922.0,10364.0,6,1
3207,XML100_1365_22,100,1127.0,9256.0,5,1
3208,XML100_1365_23,100,1105.0,9418.0,6,1
3209,XML100_1365_24,100,1046.0,10665.0,5,1
3210,XML100_1365_25,100,965.0,13566.0,6,1
3211,XML100_1365_26,100,776.0,11060.0,6,1
3212,XML100_1365_27,100,1165.0,10523.0,5,1
3213,XML100_1366_01,100,1728.0,8141.0,3,1
3214,XML100_1366_02,100,1900.0,8054.0,3,1
3215,XML100_1366_03,100,1879.0,8332.0,3,1
3216,XML100_1366_04,100,1365.0,8510.0,4,1
3217,XML100_1366_05,100,2297.0,8622.0,3,1
3218,XML100_1366_06,100,2534.0,7942.0,3,1
3219,XML100_1366_07,100,2221.0,7698.0,3,1
3220,XML100_1366_08,100,1871.0,8179.0,3,1
3221,XML100_1366_09,100,1943.0,8429.0,4,1
3222,XML100_1366_10,100,2070.0,7670.0,3,1
3223,XML100_1366_11,100,1548.0,9203.0,4,1
3224,XML100_1366_12,100,1857.0,7949.0,3,1
3225,XML100_1366_13,100,1877.0,7785.0,3,1
3226,XML100_1366_14,100,1970.0,7585.0,3,1
3227,XML100_1366_15,100,1941.0,8526.0,3,1
3228,XML100_1366_16,100,1837.0,8351.0,3,1
3229,XML100_1366_17,100,1682.0,8584.0,3,1
3230,XML100_1366_18,100,2366.0,8171.0,3,1
3231,XML100_1366_19,100,1445.0,7979.0,4,1
3232,XML100_1366_20,100,1445.0,9366.0,4,1
3233,XML100_1366_21,100,1544.0,8557.0,4,1
3234,XML100_1366_22,100,1906.0,7969.0,3,1
3235,XML100_1366_23,100,2109.0,7568.0,3,1
3236,XML100_1366_24,100,1227.0,8124.0,4,1
3237,XML100_1366_25,100,1449.0,9150.0,4,1
3238,XML100_1366_26,100,1954.0,8211.0,3,1
3239,XML100_1366_27,100,1692.0,9167.0,4,1
3240,XML100_1371_01,100,126.0,35234.0,25,1
3241,XML100_1371_02,100,119.0,18134.0,27,1
3242,XML100_1371_03,100,123.0,28583.0,22,1
3243,XML100_1371_04,100,120.0,30428.0,37,1
3244,XML100_1371_05,100,118.0,62002.0,41,0
3245,XML100_1371_06,100,130.0,31482.0,28,1
3246,XML100_1371_07,100,120.0,40081.0,41,1
3247,XML100_1371_08,100,118.0,37545.0,23,1
3248,XML100_1371_09,100,129.0,28737.0,27,1
3249,XML100_1371_10,100,120.0,24465.0,22,1
3250,XML100_1371_11,100,123.0,44785.0,31,0
3251,XML100_1371_12,100,126.0,23133.0,26,1
3252,XML100_1371_13,100,126.0,35232.0,28,1
3253,XML100_1371_14,100,115.0,37943.0,36,0
3254,XML100_1371_15,100,126.0,35585.0,23,1
3255,XML100_1371_16,100,117.0,42965.0,42,0
3256,XML100_1371_17,100,132.0,36377.0,23,1
3257,XML100_1371_18,100,126.0,20341.0,25,0
3258,XML100_1371_19,100,118.0,40033.0,39,0
3259,XML100_1371_20,100,117.0,44707.0,33,1
3260,XML100_1371_21,100,125.0,29611.0,24,1
3261,XML100_1371_22,100,121.0,29141.0,22,1
3262,XML100_1371_23,100,119.0,29602.0,36,0
3263,XML100_1371_24,100,119.0,41108.0,36,0
3264,XML100_1371_25,100,123.0,33074.0,38,1
3265,XML100_1371_26,100,119.0,26418.0,34,0
3266,XML100_1371_27,100,120.0,32186.0,33,1
3267,XML100_1372_01,100,129.0,16816.0,21,0
3268,XML100_1372_02,100,141.0,18920.0,14,1
3269,XML100_1372_03,100,131.0,23876.0,16,1
3270,XML100_1372_04,100,135.0,18404.0,16,1
3271,XML100_1372_05,100,133.0,15316.0,16,1
3272,XML100_1372_06,100,125.0,21800.0,19,1
3273,XML100_1372_07,100,138.0,20201.0,14,1
3274,XML100_1372_08,100,132.0,25884.0,16,1
3275,XML100_1372_09,100,142.0,16669.0,14,1
3276,XML100_1372_10,100,133.0,22036.0,21,1
3277,XML100_1372_11,100,143.0,22993.0,13,1
3278,XML100_1372_12,100,140.0,19153.0,15,1
3279,XML100_1372_13,100,130.0,18502.0,23,1
3280,XML100_1372_14,100,133.0,22767.0,16,1
3281,XML100_1372_15,100,124.0,17482.0,16,1
3282,XML100_1372_16,100,135.0,24341.0,18,1
3283,XML100_1372_17,100,139.0,18456.0,15,1
3284,XML100_1372_18,100,130.0,22535.0,21,1
3285,XML100_1372_19,100,133.0,18390.0,19,1
3286,XML100_1372_20,100,145.0,13918.0,14,1
3287,XML100_1372_21,100,134.0,26233.0,18,0
3288,XML100_1372_22,100,136.0,30151.0,18,1
3289,XML100_1372_23,100,130.0,21859.0,14,1
3290,XML100_1372_24,100,138.0,23778.0,19,1
3291,XML100_1372_25,100,124.0,34561.0,21,1
3292,XML100_1372_26,100,123.0,25071.0,21,1
3293,XML100_1372_27,100,137.0,22735.0,13,1
3294,XML100_1373_01,100,144.0,14938.0,10,1
3295,XML100_1373_02,100,140.0,15403.0,9,1
3296,XML100_1373_03,100,158.0,18070.0,10,1
3297,XML100_1373_04,100,158.0,13890.0,12,1
3298,XML100_1373_05,100,159.0,14822.0,9,1
3299,XML100_1373_06,100,153.0,17500.0,10,1
3300,XML100_1373_07,100,136.0,13452.0,12,1
3301,XML100_1373_08,100,134.0,15358.0,13,1
3302,XML100_1373_09,100,143.0,17272.0,13,1
3303,XML100_1373_10,100,146.0,16739.0,12,1
3304,XML100_1373_11,100,150.0,14600.0,10,1
3305,XML100_1373_12,100,139.0,17446.0,11,1
3306,XML100_1373_13,100,150.0,12840.0,11,1
3307,XML100_1373_14,100,145.0,13923.0,13,1
3308,XML100_1373_15,100,147.0,17598.0,13,1
3309,XML100_1373_16,100,165.0,13271.0,10,1
3310,XML100_1373_17,100,161.0,14944.0,9,1
3311,XML100_1373_18,100,135.0,13550.0,12,1
3312,XML100_1373_19,100,145.0,14276.0,9,1
3313,XML100_1373_20,100,165.0,12389.0,10,1
3314,XML100_1373_21,100,141.0,12741.0,11,1
3315,XML100_1373_22,100,146.0,14056.0,12,1
3316,XML100_1373_23,100,154.0,13917.0,11,1
3317,XML100_1373_24,100,138.0,17899.0,12,1
3318,XML100_1373_25,100,147.0,12467.0,10,1
3319,XML100_1373_26,100,140.0,17004.0,11,1
3320,XML100_1373_27,100,149.0,14456.0,9,1
3321,XML100_1374_01,100,171.0,10496.0,7,1
3322,XML100_1374_02,100,160.0,11827.0,7,1
3323,XML100_1374_03,100,186.0,10835.0,7,1
3324,XML100_1374_04,100,142.0,15135.0,8,1
3325,XML100_1374_05,100,155.0,11411.0,9,1
3326,XML100_1374_06,100,169.0,10704.0,8,1
3327,XML100_1374_07,100,159.0,14647.0,8,1
3328,XML100_1374_08,100,170.0,11899.0,7,1
3329,XML100_1374_09,100,156.0,16620.0,9,1
3330,XML100_1374_10,100,166.0,12456.0,7,1
3331,XML100_1374_11,100,175.0,11628.0,7,1
3332,XML100_1374_12,100,160.0,11719.0,8,1
3333,XML100_1374_13,100,166.0,12318.0,7,1
3334,XML100_1374_14,100,169.0,12263.0,8,1
3335,XML100_1374_15,100,149.0,10516.0,8,1
3336,XML100_1374_16,100,179.0,13173.0,7,1
3337,XML100_1374_17,100,147.0,14625.0,8,1
3338,XML100_1374_18,100,156.0,11501.0,8,1
3339,XML100_1374_19,100,174.0,9619.0,7,1
3340,XML100_1374_20,100,152.0,10878.0,8,1
3341,XML100_1374_21,100,155.0,15115.0,9,1
3342,XML100_1374_22,100,172.0,13232.0,7,1
3343,XML100_1374_23,100,161.0,11412.0,7,1
3344,XML100_1374_24,100,175.0,10429.0,7,1
3345,XML100_1374_25,100,169.0,11128.0,9,1
3346,XML100_1374_26,100,175.0,10280.0,8,1
3347,XML100_1374_27,100,161.0,10555.0,8,1
3348,XML100_1375_01,100,212.0,9170.0,5,1
3349,XML100_1375_02,100,215.0,9530.0,5,1
3350,XML100_1375_03,100,195.0,10603.0,5,1
3351,XML100_1375_04,100,195.0,10218.0,5,1
3352,XML100_1375_05,100,208.0,8459.0,5,1
3353,XML100_1375_06,100,182.0,12128.0,6,1
3354,XML100_1375_07,100,177.0,9859.0,6,1
3355,XML100_1375_08,100,189.0,9207.0,6,1
3356,XML100_1375_09,100,196.0,11982.0,6,1
3357,XML100_1375_10,100,211.0,8882.0,5,1
3358,XML100_1375_11,100,208.0,8932.0,5,1
3359,XML100_1375_12,100,194.0,9034.0,6,1
3360,XML100_1375_13,100,187.0,10846.0,7,1
3361,XML100_1375_14,100,211.0,8942.0,5,1
3362,XML100_1375_15,100,183.0,10215.0,6,1
3363,XML100_1375_16,100,190.0,11439.0,6,1
3364,XML100_1375_17,100,194.0,8975.0,5,1
3365,XML100_1375_18,100,178.0,9982.0,7,1
3366,XML100_1375_19,100,183.0,10665.0,6,1
3367,XML100_1375_20,100,200.0,9387.0,5,1
3368,XML100_1375_21,100,200.0,11277.0,5,1
3369,XML100_1375_22,100,225.0,9605.0,5,1
3370,XML100_1375_23,100,197.0,9350.0,5,1
3371,XML100_1375_24,100,187.0,9335.0,7,1
3372,XML100_1375_25,100,182.0,11849.0,6,1
3373,XML100_1375_26,100,204.0,8071.0,5,1
3374,XML100_1375_27,100,189.0,10628.0,6,1
3375,XML100_1376_01,100,252.0,8541.0,3,1
3376,XML100_1376_02,100,302.0,7866.0,3,1
3377,XML100_1376_03,100,303.0,8056.0,3,1
3378,XML100_1376_04,100,264.0,8265.0,3,1
3379,XML100_1376_05,100,245.0,8289.0,4,1
3380,XML100_1376_06,100,239.0,8539.0,4,1
3381,XML100_1376_07,100,319.0,7579.0,3,1
3382,XML100_1376_08,100,278.0,7990.0,3,1
3383,XML100_1376_09,100,252.0,8090.0,4,1
3384,XML100_1376_10,100,297.0,8082.0,3,1
3385,XML100_1376_11,100,226.0,8560.0,4,1
3386,XML100_1376_12,100,238.0,8995.0,4,1
3387,XML100_1376_13,100,280.0,8111.0,3,1
3388,XML100_1376_14,100,290.0,8501.0,3,1
3389,XML100_1376_15,100,274.0,8222.0,3,1
3390,XML100_1376_16,100,280.0,8131.0,3,1
